Lon Lat H AAL
-75.3917 5.0851 3167 293.7
-75.375 5.0851 3499 325.1
-75.3583 5.0851 3639 342.9
-75.3417 5.0851 3459 344
-75.325 5.0851 3455 328.7
-75.3083 5.0851 3303 300.2
-75.2917 5.0851 3695 262.4
-75.275 5.0851 3115 221.9
-75.2584 5.0851 2611 183
-75.2417 5.0851 2303 150.4
-75.225 5.0851 2183 125.8
-75.2083 5.0851 2085 109.5
-75.1917 5.0851 1989 100.1
-75.175 5.0851 2149 95.2
-75.1584 5.0851 1893 92.5
-75.1417 5.0851 1579 89.9
-75.125 5.0851 1775 86.1
-75.1083 5.0851 1925 80.9
-75.0917 5.0851 1919 74.3
-75.075 5.0851 1729 66.8
-75.0583 5.0851 1687 58.4
-75.0417 5.0851 1637 49.2
-75.025 5.0851 1301 39.2
-75.0084 5.0851 1295 28
-74.9917 5.0851 1261 15.6
-74.975 5.0851 1093 2.6
-74.9583 5.0851 937 -10.5
-74.9417 5.0851 849 -22.4
-74.925 5.0851 607 -32.6
-74.9084 5.0851 369 -40.3
-74.8917 5.0851 315 -45.6
-74.875 5.0851 315 -49.2
-74.8583 5.0851 297 -52.1
-74.8417 5.0851 293 -55.7
-74.825 5.0851 291 -60.9
-74.8083 5.0851 289 -68.3
-74.7917 5.0851 309 -77.9
-74.775 5.0851 383 -88.3
-74.7584 5.0851 337 -98.2
-74.7417 5.0851 235 -105.6
-74.725 5.0851 199 -108.9
-74.7083 5.0851 239 -106.5
-74.6917 5.0851 265 -97.8
-74.675 5.0851 325 -83.1
-74.6584 5.0851 507 -63.3
-74.6417 5.0851 879 -40.5
-74.625 5.0851 1229 -16.7
-75.9084 5.0685 1293 73.7
-75.8917 5.0685 1057 61.3
-75.875 5.0685 979 52.6
-75.8583 5.0685 955 48.1
-75.8417 5.0685 1005 47.6
-75.825 5.0685 1183 49.9
-75.8083 5.0685 1483 53.1
-75.7917 5.0685 1431 55.3
-75.775 5.0685 1173 54.7
-75.7584 5.0685 1113 50.1
-75.7417 5.0685 985 41.4
-75.725 5.0685 977 29.2
-75.7083 5.0685 1083 15.7
-75.6917 5.0685 1155 2.8
-75.675 5.0685 1051 -6.6
-75.6584 5.0685 1101 -10.9
-75.6417 5.0685 1123 -8.9
-75.625 5.0685 1125 -0.5
-75.6083 5.0685 1205 12.5
-75.5917 5.0685 1229 28.5
-75.575 5.0685 1353 44.6
-75.5583 5.0685 1481 59
-75.5417 5.0685 1791 70.8
-75.525 5.0685 2057 80.4
-75.5084 5.0685 2069 90
-75.4917 5.0685 2105 102.1
-75.475 5.0685 2181 119.7
-75.4583 5.0685 2251 144.9
-75.4417 5.0685 2415 177.5
-75.425 5.0685 2761 216.4
-75.4084 5.0685 3207 256.8
-75.3917 5.0685 3509 294.4
-75.375 5.0685 3685 322.9
-75.3583 5.0685 3671 338.5
-75.3417 5.0685 3565 338.2
-75.325 5.0685 3583 322
-75.3083 5.0685 3431 293.1
-75.2917 5.0685 3407 255.1
-75.275 5.0685 3131 214.8
-75.2584 5.0685 2941 176.5
-75.2417 5.0685 2599 145
-75.225 5.0685 2413 122.1
-75.2083 5.0685 2269 108.2
-75.1917 5.0685 2067 101.8
-75.175 5.0685 1871 100
-75.1584 5.0685 1779 100.2
-75.1417 5.0685 1781 99.9
-75.125 5.0685 1869 97.5
-75.1083 5.0685 1665 92.5
-75.0917 5.0685 1907 84.8
-75.075 5.0685 1985 75.2
-75.0583 5.0685 1595 64.1
-75.0417 5.0685 1475 52
-75.025 5.0685 1295 39.2
-75.0084 5.0685 1235 25.7
-74.9917 5.0685 1179 11.7
-74.975 5.0685 1121 -2.3
-74.9583 5.0685 967 -16
-74.9417 5.0685 775 -28.1
-74.925 5.0685 565 -38.4
-74.9084 5.0685 335 -46
-74.8917 5.0685 295 -51.2
-74.875 5.0685 297 -54.7
-74.8583 5.0685 301 -57.3
-74.8417 5.0685 279 -60.4
-74.825 5.0685 281 -65.1
-74.8083 5.0685 283 -71.9
-74.7917 5.0685 259 -80.8
-74.775 5.0685 381 -90.9
-74.7584 5.0685 339 -100.7
-74.7417 5.0685 239 -108.2
-74.725 5.0685 203 -111.6
-74.7083 5.0685 259 -109.2
-74.6917 5.0685 305 -100.3
-74.675 5.0685 377 -84.9
-74.6584 5.0685 551 -63.8
-74.6417 5.0685 939 -39.1
-74.625 5.0685 1247 -12.9
-75.9084 5.0519 1297 72.5
-75.8917 5.0519 1083 60.5
-75.875 5.0519 959 51.3
-75.8583 5.0519 947 45.7
-75.8417 5.0519 999 43.7
-75.825 5.0519 1239 44.7
-75.8083 5.0519 1369 47.1
-75.7917 5.0519 1473 49.5
-75.775 5.0519 1201 49.9
-75.7584 5.0519 991 47.4
-75.7417 5.0519 941 41.3
-75.725 5.0519 1079 32
-75.7083 5.0519 1113 21
-75.6917 5.0519 1297 10
-75.675 5.0519 1215 1.6
-75.6584 5.0519 1171 -2.5
-75.6417 5.0519 1285 -0.7
-75.625 5.0519 1239 7.1
-75.6083 5.0519 1237 20.1
-75.5917 5.0519 1241 36.5
-75.575 5.0519 1397 53.6
-75.5583 5.0519 1495 69.9
-75.5417 5.0519 1777 83.6
-75.525 5.0519 1919 95
-75.5084 5.0519 1911 105.5
-75.4917 5.0519 2075 117.5
-75.475 5.0519 2167 133.6
-75.4583 5.0519 2297 156
-75.4417 5.0519 2357 185
-75.425 5.0519 2509 219.8
-75.4084 5.0519 2835 256.2
-75.3917 5.0519 3281 290.3
-75.375 5.0519 3431 316
-75.3583 5.0519 3619 329.7
-75.3417 5.0519 3675 328.2
-75.325 5.0519 3649 311.4
-75.3083 5.0519 3623 282.3
-75.2917 5.0519 3493 244.5
-75.275 5.0519 3429 204.7
-75.2584 5.0519 3127 167.4
-75.2417 5.0519 2747 137.4
-75.225 5.0519 2337 116.8
-75.2083 5.0519 2143 105.9
-75.1917 5.0519 1961 103
-75.175 5.0519 1833 104.8
-75.1584 5.0519 1881 108.5
-75.1417 5.0519 1861 110.8
-75.125 5.0519 1787 110.1
-75.1083 5.0519 1857 105.4
-75.0917 5.0519 1619 96.7
-75.075 5.0519 1979 85.1
-75.0583 5.0519 1647 71.2
-75.0417 5.0519 1391 56.1
-75.025 5.0519 1275 40.3
-75.0084 5.0519 1199 24.4
-74.9917 5.0519 1089 8.5
-74.975 5.0519 997 -6.9
-74.9583 5.0519 943 -21.4
-74.9417 5.0519 777 -34.1
-74.925 5.0519 505 -44.6
-74.9084 5.0519 311 -52.5
-74.8917 5.0519 281 -57.8
-74.875 5.0519 285 -61.2
-74.8583 5.0519 257 -63.5
-74.8417 5.0519 257 -66.1
-74.825 5.0519 279 -70.1
-74.8083 5.0519 257 -76.1
-74.7917 5.0519 251 -84.3
-74.775 5.0519 297 -93.8
-74.7584 5.0519 265 -103.2
-74.7417 5.0519 221 -110.5
-74.725 5.0519 215 -113.9
-74.7083 5.0519 253 -111.6
-74.6917 5.0519 291 -102.5
-74.675 5.0519 369 -86.6
-74.6584 5.0519 537 -64.6
-74.6417 5.0519 805 -38.8
-74.625 5.0519 1191 -11.3
-75.9084 5.0353 1109 69.7
-75.8917 5.0353 1087 58.6
-75.875 5.0353 943 49.5
-75.8583 5.0353 945 43.3
-75.8417 5.0353 1011 40.5
-75.825 5.0353 1127 40.6
-75.8083 5.0353 1443 42.6
-75.7917 5.0353 1433 45.3
-75.775 5.0353 1037 47
-75.7584 5.0353 923 46.6
-75.7417 5.0353 1007 43.4
-75.725 5.0353 1143 37.1
-75.7083 5.0353 1059 28.9
-75.6917 5.0353 1239 20.1
-75.675 5.0353 1325 12.8
-75.6584 5.0353 1325 9
-75.6417 5.0353 1361 10.4
-75.625 5.0353 1349 17.4
-75.6083 5.0353 1335 29.6
-75.5917 5.0353 1237 45.5
-75.575 5.0353 1281 62.7
-75.5583 5.0353 1449 79.3
-75.5417 5.0353 1731 93.5
-75.525 5.0353 1823 105.1
-75.5084 5.0353 2025 115.2
-75.4917 5.0353 2003 125.8
-75.475 5.0353 2035 139.7
-75.4583 5.0353 2113 159
-75.4417 5.0353 2235 184.5
-75.425 5.0353 2415 215.7
-75.4084 5.0353 2629 249
-75.3917 5.0353 2893 280.7
-75.375 5.0353 3055 304.9
-75.3583 5.0353 3381 317.9
-75.3417 5.0353 3671 316.4
-75.325 5.0353 3695 300
-75.3083 5.0353 3675 271.5
-75.2917 5.0353 3571 234.4
-75.275 5.0353 3297 195.3
-75.2584 5.0353 3033 158.9
-75.2417 5.0353 2681 130.4
-75.225 5.0353 2269 111.9
-75.2083 5.0353 2201 103.6
-75.1917 5.0353 2049 103.9
-75.175 5.0353 2037 109.3
-75.1584 5.0353 2189 116.3
-75.1417 5.0353 1931 121.3
-75.125 5.0353 2081 122.2
-75.1083 5.0353 1885 118
-75.0917 5.0353 1553 108.6
-75.075 5.0353 1977 95.3
-75.0583 5.0353 1929 79
-75.0417 5.0353 1621 61.2
-75.025 5.0353 1375 42.8
-75.0084 5.0353 1253 24.6
-74.9917 5.0353 1149 6.7
-74.975 5.0353 813 -10
-74.9583 5.0353 925 -25.6
-74.9417 5.0353 695 -39.1
-74.925 5.0353 481 -50.4
-74.9084 5.0353 291 -58.8
-74.8917 5.0353 273 -64.4
-74.875 5.0353 271 -67.9
-74.8583 5.0353 283 -70.1
-74.8417 5.0353 287 -72.2
-74.825 5.0353 271 -75.5
-74.8083 5.0353 249 -80.6
-74.7917 5.0353 255 -87.8
-74.775 5.0353 341 -96.4
-74.7584 5.0353 303 -105.3
-74.7417 5.0353 225 -112.2
-74.725 5.0353 225 -115.3
-74.7083 5.0353 271 -112.8
-74.6917 5.0353 295 -103.5
-74.675 5.0353 367 -87.4
-74.6584 5.0353 513 -65.2
-74.6417 5.0353 905 -39.2
-74.625 5.0353 1309 -11.6
-75.9084 5.0186 1073 65.5
-75.8917 5.0186 1063 55.4
-75.875 5.0186 933 46.9
-75.8583 5.0186 943 40.7
-75.8417 5.0186 981 37.5
-75.825 5.0186 1113 37.2
-75.8083 5.0186 1427 39.2
-75.7917 5.0186 1243 42.5
-75.775 5.0186 901 45.7
-75.7584 5.0186 1035 47.7
-75.7417 5.0186 1219 47.4
-75.725 5.0186 1111 44.3
-75.7083 5.0186 1151 39
-75.6917 5.0186 1119 32.3
-75.675 5.0186 1263 26.3
-75.6584 5.0186 1269 22.7
-75.6417 5.0186 1421 23.4
-75.625 5.0186 1515 29.1
-75.6083 5.0186 1301 39.7
-75.5917 5.0186 1275 54.2
-75.575 5.0186 1385 70
-75.5583 5.0186 1555 85.5
-75.5417 5.0186 1727 98.7
-75.525 5.0186 1843 109.1
-75.5084 5.0186 2101 117.6
-75.4917 5.0186 2241 126
-75.475 5.0186 2113 137.2
-75.4583 5.0186 2183 153.6
-75.4417 5.0186 2239 176.3
-75.425 5.0186 2417 205.1
-75.4084 5.0186 2577 236.8
-75.3917 5.0186 2775 268
-75.375 5.0186 3033 292.6
-75.3583 5.0186 3287 306.8
-75.3417 5.0186 3517 306.9
-75.325 5.0186 3593 292.2
-75.3083 5.0186 3587 265.1
-75.2917 5.0186 3453 229
-75.275 5.0186 3081 190.7
-75.2584 5.0186 2773 154.9
-75.2417 5.0186 2543 127.1
-75.225 5.0186 2583 109.7
-75.2083 5.0186 2183 103.2
-75.1917 5.0186 2203 105.7
-75.175 5.0186 2367 113.6
-75.1584 5.0186 2077 123.2
-75.1417 5.0186 2137 130.4
-75.125 5.0186 2181 132.8
-75.1083 5.0186 1855 129.2
-75.0917 5.0186 1483 119.4
-75.075 5.0186 1811 104.8
-75.0583 5.0186 1601 86.7
-75.0417 5.0186 1711 66.9
-75.025 5.0186 1501 46.3
-75.0084 5.0186 1355 26.2
-74.9917 5.0186 1173 6.7
-74.975 5.0186 955 -11.4
-74.9583 5.0186 735 -28.1
-74.9417 5.0186 653 -42.7
-74.925 5.0186 491 -54.8
-74.9084 5.0186 291 -64
-74.8917 5.0186 273 -70.3
-74.875 5.0186 273 -74.1
-74.8583 5.0186 317 -76.3
-74.8417 5.0186 325 -78
-74.825 5.0186 285 -80.5
-74.8083 5.0186 279 -84.7
-74.7917 5.0186 263 -90.9
-74.775 5.0186 355 -98.5
-74.7584 5.0186 319 -106.4
-74.7417 5.0186 231 -112.7
-74.725 5.0186 227 -115.4
-74.7083 5.0186 257 -112.6
-74.6917 5.0186 289 -103.1
-74.675 5.0186 393 -87
-74.6584 5.0186 621 -65
-74.6417 5.0186 1029 -39.5
-74.625 5.0186 1339 -12.9
-75.9084 5.002 1033 60.3
-75.8917 5.002 1041 51.2
-75.875 5.002 933 43.4
-75.8583 5.002 933 37.6
-75.8417 5.002 991 34.5
-75.825 5.002 1217 34.3
-75.8083 5.002 1479 36.6
-75.7917 5.002 1055 40.9
-75.775 5.002 919 45.8
-75.7584 5.002 1237 50.3
-75.7417 5.002 1427 53
-75.725 5.002 1129 53.1
-75.7083 5.002 1179 50.5
-75.6917 5.002 1197 46
-75.675 5.002 1203 41.1
-75.6584 5.002 1219 37.4
-75.6417 5.002 1305 36.9
-75.625 5.002 1413 40.7
-75.6083 5.002 1321 49
-75.5917 5.002 1373 60.8
-75.575 5.002 1521 74.2
-75.5583 5.002 1571 87.3
-75.5417 5.002 1639 98.2
-75.525 5.002 2067 106.3
-75.5084 5.002 2213 112.3
-75.4917 5.002 2329 118.2
-75.475 5.002 2213 127
-75.4583 5.002 2383 141.2
-75.4417 5.002 2363 162.4
-75.425 5.002 2525 190.7
-75.4084 5.002 2777 223.1
-75.3917 5.002 2927 256.1
-75.375 5.002 3205 283.6
-75.3583 5.002 3503 301.3
-75.3417 5.002 3645 304.9
-75.325 5.002 3685 293.4
-75.3083 5.002 3577 268.6
-75.2917 5.002 3415 233.9
-75.275 5.002 3291 195.9
-75.2584 5.002 2809 159.8
-75.2417 5.002 2641 131.5
-75.225 5.002 2413 113.5
-75.2083 5.002 2299 106.8
-75.1917 5.002 2425 109.7
-75.175 5.002 2217 118.3
-75.1584 5.002 2193 129
-75.1417 5.002 2457 137.3
-75.125 5.002 2153 140.6
-75.1083 5.002 1793 137.3
-75.0917 5.002 1449 127.4
-75.075 5.002 1773 112.2
-75.0583 5.002 1371 93
-75.0417 5.002 1209 72.1
-75.025 5.002 1151 50.3
-75.0084 5.002 1153 29.1
-74.9917 5.002 1165 8.5
-74.975 5.002 1049 -10.7
-74.9583 5.002 1001 -28.4
-74.9417 5.002 731 -44
-74.925 5.002 479 -57.2
-74.9084 5.002 289 -67.4
-74.8917 5.002 285 -74.6
-74.875 5.002 331 -78.9
-74.8583 5.002 371 -81.2
-74.8417 5.002 319 -82.7
-74.825 5.002 303 -84.6
-74.8083 5.002 273 -87.9
-74.7917 5.002 275 -93
-74.775 5.002 373 -99.5
-74.7584 5.002 275 -106.5
-74.7417 5.002 229 -111.9
-74.725 5.002 223 -113.9
-74.7083 5.002 257 -110.5
-74.6917 5.002 323 -100.8
-74.675 5.002 419 -84.8
-74.6584 5.002 623 -63.3
-74.6417 5.002 1039 -38.9
-74.625 5.002 1481 -14.1
-75.9084 4.9855 1121 54.4
-75.8917 4.9855 993 46.1
-75.875 4.9855 929 39
-75.8583 4.9855 933 33.8
-75.8417 4.9855 1077 31.1
-75.825 4.9855 1307 31.3
-75.8083 4.9855 1379 34.4
-75.7917 4.9855 943 40
-75.775 4.9855 981 46.8
-75.7584 4.9855 1231 53.9
-75.7417 4.9855 1443 59.6
-75.725 4.9855 1245 62.8
-75.7083 4.9855 1269 62.9
-75.6917 4.9855 1279 60.3
-75.675 4.9855 1273 56.2
-75.6584 4.9855 1317 52.1
-75.6417 4.9855 1339 50.2
-75.625 4.9855 1447 51.6
-75.6083 4.9855 1369 56.9
-75.5917 4.9855 1419 65.5
-75.575 4.9855 1505 75.5
-75.5583 4.9855 1627 85.5
-75.5417 4.9855 1655 93.4
-75.525 4.9855 2049 98.7
-75.5084 4.9855 2215 102.2
-75.4917 4.9855 2429 105.8
-75.475 4.9855 2383 112.8
-75.4583 4.9855 2443 126
-75.4417 4.9855 2489 147.4
-75.425 4.9855 2583 177.1
-75.4084 4.9855 2813 212.3
-75.3917 4.9855 3095 249.4
-75.375 4.9855 3497 281.9
-75.3583 4.9855 3717 305.1
-75.3417 4.9855 3817 313.8
-75.325 4.9855 3837 306.5
-75.3083 4.9855 3557 284.7
-75.2917 4.9855 3265 251.3
-75.275 4.9855 3027 213.3
-75.2584 4.9855 3161 175.7
-75.2417 4.9855 2935 145.2
-75.225 4.9855 2711 124.7
-75.2083 4.9855 2443 115.6
-75.1917 4.9855 2433 116.6
-75.175 4.9855 2499 123.9
-75.1584 4.9855 2543 133.8
-75.1417 4.9855 2343 141.8
-75.125 4.9855 2123 145.1
-75.1083 4.9855 1799 141.9
-75.0917 4.9855 1409 131.9
-75.075 4.9855 1677 116.6
-75.0583 4.9855 1281 97.2
-75.0417 4.9855 1437 76
-75.025 4.9855 1485 54
-75.0084 4.9855 1069 32.4
-74.9917 4.9855 1013 11.4
-74.975 4.9855 1111 -8.3
-74.9583 4.9855 997 -26.8
-74.9417 4.9855 707 -43.3
-74.925 4.9855 447 -57.6
-74.9084 4.9855 305 -68.8
-74.8917 4.9855 311 -76.9
-74.875 4.9855 335 -82
-74.8583 4.9855 345 -84.6
-74.8417 4.9855 325 -86.1
-74.825 4.9855 279 -87.4
-74.8083 4.9855 271 -90
-74.7917 4.9855 293 -94.1
-74.775 4.9855 355 -99.7
-74.7584 4.9855 277 -105.6
-74.7417 4.9855 265 -110
-74.725 4.9855 231 -111.1
-74.7083 4.9855 223 -107.1
-74.6917 4.9855 299 -97
-74.675 4.9855 441 -80.9
-74.6584 4.9855 645 -59.9
-74.6417 4.9855 1179 -36.8
-74.625 4.9855 1309 -14
-75.9084 4.9688 1121 48.3
-75.8917 4.9688 945 40.4
-75.875 4.9688 923 34
-75.8583 4.9688 939 29.3
-75.8417 4.9688 1131 27.3
-75.825 4.9688 1409 28.2
-75.8083 4.9688 1159 32.4
-75.7917 4.9688 919 39.4
-75.775 4.9688 983 48.4
-75.7584 4.9688 1243 58.1
-75.7417 4.9688 1509 66.7
-75.725 4.9688 1357 72.8
-75.7083 4.9688 1281 75.3
-75.6917 4.9688 1329 74.3
-75.675 4.9688 1289 70.8
-75.6584 4.9688 1375 66.1
-75.6417 4.9688 1401 62.5
-75.625 4.9688 1413 61.3
-75.6083 4.9688 1469 63.4
-75.5917 4.9688 1599 68.6
-75.575 4.9688 1631 75.3
-75.5583 4.9688 1807 82.1
-75.5417 4.9688 1799 87.2
-75.525 4.9688 1851 90.1
-75.5084 4.9688 2159 91.6
-75.4917 4.9688 2361 93.9
-75.475 4.9688 2571 100.4
-75.4583 4.9688 2501 114.1
-75.4417 4.9688 2663 137.2
-75.425 4.9688 2713 170
-75.4084 4.9688 2905 209.8
-75.3917 4.9688 3441 252.7
-75.375 4.9688 3759 291.6
-75.3583 4.9688 3911 321.4
-75.3417 4.9688 3805 336.1
-75.325 4.9688 3633 333.7
-75.3083 4.9688 3515 314.8
-75.2917 4.9688 3553 282.5
-75.275 4.9688 3613 243.5
-75.2584 4.9688 3431 203.3
-75.2417 4.9688 3087 168.9
-75.225 4.9688 2829 143.8
-75.2083 4.9688 2809 130.1
-75.1917 4.9688 2813 126.8
-75.175 4.9688 2893 130.6
-75.1584 4.9688 2597 137.9
-75.1417 4.9688 2109 144
-75.125 4.9688 1957 146.1
-75.1083 4.9688 1765 142.3
-75.0917 4.9688 1345 132.2
-75.075 4.9688 1397 117.1
-75.0583 4.9688 1327 98.2
-75.0417 4.9688 1795 77.5
-75.025 4.9688 1575 56.1
-75.0084 4.9688 1309 35
-74.9917 4.9688 1193 14.3
-74.975 4.9688 935 -5.3
-74.9583 4.9688 819 -24.1
-74.9417 4.9688 647 -41.2
-74.925 4.9688 433 -56.3
-74.9084 4.9688 343 -68.5
-74.8917 4.9688 329 -77.5
-74.875 4.9688 353 -83.3
-74.8583 4.9688 355 -86.4
-74.8417 4.9688 329 -87.9
-74.825 4.9688 279 -89
-74.8083 4.9688 271 -91.1
-74.7917 4.9688 259 -94.5
-74.775 4.9688 357 -99.2
-74.7584 4.9688 263 -104.2
-74.7417 4.9688 231 -107.7
-74.725 4.9688 223 -107.8
-74.7083 4.9688 265 -102.9
-74.6917 4.9688 475 -92.1
-74.675 4.9688 737 -75.8
-74.6584 4.9688 855 -55
-74.6417 4.9688 1257 -32.9
-74.625 4.9688 1171 -12
-75.9084 4.9522 981 42.1
-75.8917 4.9522 925 34.4
-75.875 4.9522 921 28.4
-75.8583 4.9522 927 24.3
-75.8417 4.9522 1203 23
-75.825 4.9522 1471 24.9
-75.8083 4.9522 1179 30.3
-75.7917 4.9522 947 39.1
-75.775 4.9522 989 50.2
-75.7584 4.9522 1215 62.5
-75.7417 4.9522 1573 73.8
-75.725 4.9522 1363 82.5
-75.7083 4.9522 1377 87.2
-75.6917 4.9522 1525 87.5
-75.675 4.9522 1373 84.3
-75.6584 4.9522 1473 78.9
-75.6417 4.9522 1541 73.7
-75.625 4.9522 1523 70.1
-75.6083 4.9522 1521 69.3
-75.5917 4.9522 1713 71.5
-75.575 4.9522 1835 75.4
-75.5583 4.9522 1919 79.8
-75.5417 4.9522 2031 82.9
-75.525 4.9522 1895 84.3
-75.5084 4.9522 1947 85.1
-75.4917 4.9522 2129 87.3
-75.475 4.9522 2473 94.5
-75.4583 4.9522 2617 110
-75.4417 4.9522 2917 136
-75.425 4.9522 2971 173.1
-75.4084 4.9522 3357 218.2
-75.3917 4.9522 3621 267.4
-75.375 4.9522 3897 313.1
-75.3583 4.9522 3985 349.6
-75.3417 4.9522 3867 370.2
-75.325 4.9522 3793 372.3
-75.3083 4.9522 3791 356.1
-75.2917 4.9522 3779 324.2
-75.275 4.9522 3723 283.5
-75.2584 4.9522 3465 239.6
-75.2417 4.9522 3419 200.1
-75.225 4.9522 3165 169
-75.2083 4.9522 3159 149.1
-75.1917 4.9522 3109 139.8
-75.175 4.9522 3077 138.3
-75.1584 4.9522 2583 141.1
-75.1417 4.9522 2139 143.9
-75.125 4.9522 1787 143.8
-75.1083 4.9522 1843 138.8
-75.0917 4.9522 1581 128.3
-75.075 4.9522 1281 113.6
-75.0583 4.9522 1639 95.4
-75.0417 4.9522 1803 75.9
-75.025 4.9522 1401 55.7
-75.0084 4.9522 1263 35.8
-74.9917 4.9522 1267 16.1
-74.975 4.9522 1171 -2.9
-74.9583 4.9522 935 -21.4
-74.9417 4.9522 657 -38.7
-74.925 4.9522 409 -54.3
-74.9084 4.9522 327 -67.2
-74.8917 4.9522 303 -76.9
-74.875 4.9522 319 -83.3
-74.8583 4.9522 339 -86.9
-74.8417 4.9522 339 -88.6
-74.825 4.9522 317 -89.8
-74.8083 4.9522 249 -91.6
-74.7917 4.9522 237 -94.7
-74.775 4.9522 289 -98.8
-74.7584 4.9522 239 -103.1
-74.7417 4.9522 235 -105.7
-74.725 4.9522 241 -104.9
-74.7083 4.9522 257 -98.9
-74.6917 4.9522 341 -87.2
-74.675 4.9522 563 -70.1
-74.6584 4.9522 653 -49.2
-74.6417 4.9522 997 -27.6
-74.625 4.9522 903 -7.9
-75.9084 4.9356 951 36.1
-75.8917 4.9356 917 28.3
-75.875 4.9356 907 22.6
-75.8583 4.9356 947 19.1
-75.8417 4.9356 1067 18.6
-75.825 4.9356 1389 21.6
-75.8083 4.9356 1037 28.4
-75.7917 4.9356 961 39
-75.775 4.9356 1105 52.2
-75.7584 4.9356 1313 66.7
-75.7417 4.9356 1585 80.3
-75.725 4.9356 1459 91.2
-75.7083 4.9356 1431 97.6
-75.6917 4.9356 1589 99
-75.675 4.9356 1453 96.1
-75.6584 4.9356 1519 90.1
-75.6417 4.9356 1531 83.5
-75.625 4.9356 1547 78.1
-75.6083 4.9356 1557 75.4
-75.5917 4.9356 1629 75.7
-75.575 4.9356 1973 78.1
-75.5583 4.9356 2111 81.4
-75.5417 4.9356 2403 84.1
-75.525 4.9356 2153 85.8
-75.5084 4.9356 2249 87.4
-75.4917 4.9356 2155 91
-75.475 4.9356 2231 100.3
-75.4583 4.9356 2477 118.5
-75.4417 4.9356 2849 147.9
-75.425 4.9356 3199 189.2
-75.4084 4.9356 3299 239.1
-75.3917 4.9356 3607 293.7
-75.375 4.9356 3825 344.9
-75.3583 4.9356 4035 386.7
-75.3417 4.9356 4153 411.8
-75.325 4.9356 4117 417.2
-75.3083 4.9356 4069 402.6
-75.2917 4.9356 3943 370.4
-75.275 4.9356 3641 327.4
-75.2584 4.9356 3765 279.3
-75.2417 4.9356 3565 234.4
-75.225 4.9356 3525 196.7
-75.2083 4.9356 3509 170
-75.1917 4.9356 3375 153.8
-75.175 4.9356 2893 146.1
-75.1584 4.9356 2529 143.5
-75.1417 4.9356 2241 142.1
-75.125 4.9356 1887 138.9
-75.1083 4.9356 1649 132
-75.0917 4.9356 1515 120.8
-75.075 4.9356 1633 106.1
-75.0583 4.9356 1725 88.8
-75.0417 4.9356 1701 70.6
-75.025 4.9356 1321 52
-75.0084 4.9356 1221 33.7
-74.9917 4.9356 1303 15.5
-74.975 4.9356 1107 -2.4
-74.9583 4.9356 927 -20.2
-74.9417 4.9356 633 -37.1
-74.925 4.9356 387 -52.7
-74.9084 4.9356 307 -65.8
-74.8917 4.9356 285 -76
-74.875 4.9356 271 -82.8
-74.8583 4.9356 265 -86.8
-74.8417 4.9356 257 -88.9
-74.825 4.9356 263 -90.3
-74.8083 4.9356 239 -92.2
-74.7917 4.9356 231 -95.3
-74.775 4.9356 255 -99.2
-74.7584 4.9356 251 -103.1
-74.7417 4.9356 235 -105
-74.725 4.9356 263 -103.3
-74.7083 4.9356 423 -96.3
-74.6917 4.9356 633 -83.3
-74.675 4.9356 577 -65.2
-74.6584 4.9356 591 -43.5
-74.6417 4.9356 713 -21.6
-74.625 4.9356 917 -2.3
-75.9084 4.919 913 30.1
-75.8917 4.919 909 22.2
-75.875 4.919 903 16.8
-75.8583 4.919 987 14
-75.8417 4.919 1081 14.5
-75.825 4.919 1129 18.7
-75.8083 4.919 971 26.9
-75.7917 4.919 1089 39.1
-75.775 4.919 1283 54.1
-75.7584 4.919 1269 70.5
-75.7417 4.919 1577 86
-75.725 4.919 1675 98.5
-75.7083 4.919 1379 106.1
-75.6917 4.919 1567 108.3
-75.675 4.919 1585 105.6
-75.6584 4.919 1663 99.3
-75.6417 4.919 1597 92
-75.625 4.919 1569 85.7
-75.6083 4.919 1609 82.2
-75.5917 4.919 1663 81.9
-75.575 4.919 1915 84.4
-75.5583 4.919 2157 88.4
-75.5417 4.919 2523 92.4
-75.525 4.919 2421 96.2
-75.5084 4.919 2409 100.2
-75.4917 4.919 2483 106.7
-75.475 4.919 2457 119
-75.4583 4.919 2483 140.3
-75.4417 4.919 2759 172.9
-75.425 4.919 2951 217.4
-75.4084 4.919 3219 270.5
-75.3917 4.919 3591 328.4
-75.375 4.919 3937 382.7
-75.3583 4.919 4295 427.4
-75.3417 4.919 4495 454.6
-75.325 4.919 4633 461.4
-75.3083 4.919 4407 447
-75.2917 4.919 4071 413.7
-75.275 4.919 3973 368.3
-75.2584 4.919 3843 316.4
-75.2417 4.919 3551 266.4
-75.225 4.919 3287 222.8
-75.2083 4.919 3167 189.7
-75.1917 4.919 3035 167.1
-75.175 4.919 2847 153.2
-75.1584 4.919 2715 145.1
-75.1417 4.919 2541 139.1
-75.125 4.919 2257 132.4
-75.1083 4.919 1993 123.1
-75.0917 4.919 1925 110.6
-75.075 4.919 1695 95.6
-75.0583 4.919 1575 78.9
-75.0417 4.919 1461 61.9
-75.025 4.919 1275 44.9
-75.0084 4.919 1277 28.4
-74.9917 4.919 1275 11.9
-74.975 4.919 1033 -4.5
-74.9583 4.919 877 -21.1
-74.9417 4.919 583 -37.2
-74.925 4.919 337 -52.3
