Lon Lat H AAL
-73.6417 5.7653 2663 221.7
-73.625 5.7653 2705 208.8
-73.6083 5.7653 2363 191.1
-73.5917 5.7653 2129 171
-73.575 5.7653 2037 152.9
-73.5583 5.7653 2287 139.7
-73.5417 5.7653 2487 134.6
-73.525 5.7653 2685 138.9
-73.5084 5.7653 2683 152.3
-73.4917 5.7653 2615 173.4
-73.475 5.7653 2521 198.7
-73.4583 5.7653 2551 225.8
-73.4417 5.7653 2619 251
-73.425 5.7653 2741 272.2
-73.4084 5.7653 3077 287.8
-73.3917 5.7653 3491 297.4
-73.375 5.7653 3453 301.2
-73.3583 5.7653 3369 300.1
-73.3417 5.7653 3565 295.1
-73.325 5.7653 3517 287.1
-73.3083 5.7653 3449 276.7
-73.2917 5.7653 3237 264.3
-73.275 5.7653 2945 250.3
-73.2584 5.7653 2749 234.8
-73.2417 5.7653 2643 218.5
-73.225 5.7653 2621 201.9
-73.2083 5.7653 2629 186.1
-73.1917 5.7653 2707 171.8
-73.175 5.7653 2691 160.1
-73.1584 5.7653 2575 151.3
-73.1417 5.7653 2555 145.9
-73.125 5.7653 2509 143.5
-73.1083 5.7653 2499 143.6
-73.0917 5.7653 2511 145.7
-73.075 5.7653 2515 148.6
-73.0583 5.7653 2505 151.8
-73.0417 5.7653 2497 154.4
-73.025 5.7653 2579 155.8
-73.0084 5.7653 2585 155.4
-72.9917 5.7653 2481 153.1
-72.975 5.7653 2481 148.6
-72.9583 5.7653 2673 142.4
-72.9417 5.7653 2505 135.4
-72.925 5.7653 2571 128.8
-74.9084 5.7488 589 -11.7
-74.8917 5.7488 557 -8.5
-74.875 5.7488 475 -8
-74.8583 5.7488 505 -10.6
-74.8417 5.7488 451 -15.6
-74.825 5.7488 403 -21.6
-74.8083 5.7488 391 -27
-74.7917 5.7488 313 -31.1
-74.775 5.7488 239 -33.5
-74.7584 5.7488 217 -35.1
-74.7417 5.7488 183 -36.9
-74.725 5.7488 163 -39.8
-74.7083 5.7488 177 -44.3
-74.6917 5.7488 165 -50.1
-74.675 5.7488 153 -56
-74.6584 5.7488 149 -60.9
-74.6417 5.7488 157 -63.8
-74.625 5.7488 155 -64.3
-74.6083 5.7488 159 -63.1
-74.5917 5.7488 163 -61.4
-74.575 5.7488 169 -61
-74.5583 5.7488 171 -63.2
-74.5417 5.7488 173 -68.5
-74.525 5.7488 183 -76.3
-74.5084 5.7488 195 -84.8
-74.4917 5.7488 211 -91.9
-74.475 5.7488 193 -95.2
-74.4583 5.7488 199 -93.4
-74.4417 5.7488 227 -86
-74.425 5.7488 207 -74
-74.4084 5.7488 229 -59.6
-74.3917 5.7488 305 -44.7
-74.375 5.7488 363 -32.2
-74.3583 5.7488 471 -23.1
-74.3417 5.7488 755 -18.1
-74.325 5.7488 939 -16.7
-74.3083 5.7488 955 -17.9
-74.2917 5.7488 577 -20.5
-74.275 5.7488 797 -23.6
-74.2584 5.7488 1255 -26.9
-74.2417 5.7488 1081 -30.4
-74.225 5.7488 815 -34.4
-74.2083 5.7488 943 -39
-74.1917 5.7488 757 -43.8
-74.175 5.7488 607 -48
-74.1584 5.7488 589 -50.3
-74.1417 5.7488 561 -49.8
-74.125 5.7488 525 -45.9
-74.1083 5.7488 567 -39.3
-74.0917 5.7488 681 -31.2
-74.075 5.7488 1139 -23.9
-74.0583 5.7488 1545 -19.4
-74.0417 5.7488 1661 -19.1
-74.025 5.7488 1397 -23.2
-74.0084 5.7488 1199 -29.9
-73.9917 5.7488 1079 -36.4
-73.975 5.7488 869 -38.4
-73.9583 5.7488 1061 -32.6
-73.9417 5.7488 1199 -16.3
-73.925 5.7488 1431 11.2
-73.9084 5.7488 1631 47.7
-73.8917 5.7488 1909 90.3
-73.875 5.7488 2339 133.1
-73.8583 5.7488 2723 172.3
-73.8417 5.7488 2843 203.1
-73.825 5.7488 2911 224
-73.8083 5.7488 2835 235.2
-73.7917 5.7488 2919 238.9
-73.775 5.7488 3009 238.7
-73.7584 5.7488 2829 237.7
-73.7417 5.7488 2651 238.8
-73.725 5.7488 2663 242.9
-73.7083 5.7488 2793 248.9
-73.6917 5.7488 2875 254.9
-73.675 5.7488 2931 257.3
-73.6584 5.7488 2825 253.9
-73.6417 5.7488 2833 242.9
-73.625 5.7488 2805 224.4
-73.6083 5.7488 2401 200.8
-73.5917 5.7488 2185 175.3
-73.575 5.7488 2087 153
-73.5583 5.7488 2349 137.3
-73.5417 5.7488 2443 131.8
-73.525 5.7488 2561 137.7
-73.5084 5.7488 2557 154.3
-73.4917 5.7488 2455 179.7
-73.475 5.7488 2485 209.7
-73.4583 5.7488 2671 241
-73.4417 5.7488 2643 269.1
-73.425 5.7488 2827 291.8
-73.4084 5.7488 3197 306.8
-73.3917 5.7488 3501 313.9
-73.375 5.7488 3551 313.7
-73.3583 5.7488 3485 307.1
-73.3417 5.7488 3389 295.8
-73.325 5.7488 3181 281
-73.3083 5.7488 3083 264.1
-73.2917 5.7488 2973 245.5
-73.275 5.7488 2737 226.2
-73.2584 5.7488 2607 206.5
-73.2417 5.7488 2557 187.4
-73.225 5.7488 2559 169.6
-73.2083 5.7488 2589 154.1
-73.1917 5.7488 2577 141.8
-73.175 5.7488 2537 133.6
-73.1584 5.7488 2597 129.6
-73.1417 5.7488 2663 129.8
-73.125 5.7488 2521 133.6
-73.1083 5.7488 2541 139.6
-73.0917 5.7488 2617 146.9
-73.075 5.7488 2497 153.7
-73.0583 5.7488 2585 159
-73.0417 5.7488 2645 161.8
-73.025 5.7488 2747 161.7
-73.0084 5.7488 2645 158.6
-72.9917 5.7488 2499 152.7
-72.975 5.7488 2477 145
-72.9583 5.7488 2509 136.6
-72.9417 5.7488 2499 129.3
-72.925 5.7488 2477 124.8
-74.9084 5.7322 427 -12
-74.8917 5.7322 445 -10.2
-74.875 5.7322 607 -11.1
-74.8583 5.7322 579 -14.8
-74.8417 5.7322 361 -20.2
-74.825 5.7322 407 -26.2
-74.8083 5.7322 385 -31.2
-74.7917 5.7322 301 -34.6
-74.775 5.7322 243 -36.5
-74.7584 5.7322 207 -37.7
-74.7417 5.7322 187 -39.5
-74.725 5.7322 175 -42.5
-74.7083 5.7322 173 -47.1
-74.6917 5.7322 169 -52.7
-74.675 5.7322 155 -58.2
-74.6584 5.7322 151 -62.3
-74.6417 5.7322 151 -64.3
-74.625 5.7322 155 -64
-74.6083 5.7322 161 -62.4
-74.5917 5.7322 171 -60.9
-74.575 5.7322 169 -61.3
-74.5583 5.7322 179 -64.8
-74.5417 5.7322 185 -71.4
-74.525 5.7322 187 -80.1
-74.5084 5.7322 203 -88.6
-74.4917 5.7322 219 -94.6
-74.475 5.7322 229 -95.5
-74.4583 5.7322 223 -90.2
-74.4417 5.7322 217 -79
-74.425 5.7322 229 -63.3
-74.4084 5.7322 281 -46.2
-74.3917 5.7322 421 -30
-74.375 5.7322 443 -17.8
-74.3583 5.7322 697 -10.7
-74.3417 5.7322 857 -9
-74.325 5.7322 1057 -11.7
-74.3083 5.7322 837 -16.9
-74.2917 5.7322 635 -23
-74.275 5.7322 1041 -28.4
-74.2584 5.7322 1311 -32.7
-74.2417 5.7322 1317 -35.7
-74.225 5.7322 883 -38
-74.2083 5.7322 797 -40
-74.1917 5.7322 711 -41.8
-74.175 5.7322 731 -42.9
-74.1584 5.7322 591 -42.8
-74.1417 5.7322 659 -40.6
-74.125 5.7322 729 -36.2
-74.1083 5.7322 749 -30.4
-74.0917 5.7322 753 -24.2
-74.075 5.7322 801 -20
-74.0583 5.7322 1219 -19.2
-74.0417 5.7322 1005 -22.8
-74.025 5.7322 663 -30.6
-74.0084 5.7322 581 -39.9
-73.9917 5.7322 637 -47.8
-73.975 5.7322 709 -49.6
-73.9583 5.7322 867 -41.8
-73.9417 5.7322 1107 -22.1
-73.925 5.7322 1349 9.9
-73.9084 5.7322 1645 51.4
-73.8917 5.7322 1959 98.9
-73.875 5.7322 2353 145.9
-73.8583 5.7322 2699 188.5
-73.8417 5.7322 2947 221.6
-73.825 5.7322 3105 244.2
-73.8083 5.7322 3099 256.5
-73.7917 5.7322 3139 261.1
-73.775 5.7322 2943 261.9
-73.7584 5.7322 2775 262.2
-73.7417 5.7322 2633 264.5
-73.725 5.7322 2691 269.5
-73.7083 5.7322 2893 275.7
-73.6917 5.7322 3087 280.8
-73.675 5.7322 3213 281
-73.6584 5.7322 3051 273.9
-73.6417 5.7322 3019 258.1
-73.625 5.7322 2801 234.2
-73.6083 5.7322 2413 205.5
-73.5917 5.7322 2233 175.7
-73.575 5.7322 2135 150.4
-73.5583 5.7322 2409 133.5
-73.5417 5.7322 2511 128.5
-73.525 5.7322 2523 136.6
-73.5084 5.7322 2433 156.3
-73.4917 5.7322 2451 185.3
-73.475 5.7322 2555 218.5
-73.4583 5.7322 2759 252.3
-73.4417 5.7322 3055 281.7
-73.425 5.7322 2989 304.1
-73.4084 5.7322 2853 317.6
-73.3917 5.7322 3045 321.8
-73.375 5.7322 3251 317.5
-73.3583 5.7322 3041 306.1
-73.3417 5.7322 3003 289.5
-73.325 5.7322 2999 269.1
-73.3083 5.7322 2983 246.6
-73.2917 5.7322 2919 222.8
-73.275 5.7322 2715 199
-73.2584 5.7322 2651 175.9
-73.2417 5.7322 2625 154.7
-73.225 5.7322 2601 136.4
-73.2083 5.7322 2561 122.4
-73.1917 5.7322 2589 113.2
-73.175 5.7322 2559 109.8
-73.1584 5.7322 2695 111.8
-73.1417 5.7322 2637 118.7
-73.125 5.7322 2563 129.1
-73.1083 5.7322 2591 141.1
-73.0917 5.7322 2571 153.1
-73.075 5.7322 2537 162.8
-73.0583 5.7322 2635 169.4
-73.0417 5.7322 2797 171.6
-73.025 5.7322 2963 169.6
-73.0084 5.7322 2771 163.8
-72.9917 5.7322 2741 155.3
-72.975 5.7322 2583 145.9
-72.9583 5.7322 2497 137.3
-72.9417 5.7322 2477 131.7
-72.925 5.7322 2479 131.1
-74.9084 5.7156 577 -11.1
-74.8917 5.7156 639 -11.1
-74.875 5.7156 633 -13.8
-74.8583 5.7156 593 -19
-74.8417 5.7156 403 -25.3
-74.825 5.7156 371 -31.5
-74.8083 5.7156 357 -36.1
-74.7917 5.7156 283 -38.9
-74.775 5.7156 243 -40.2
-74.7584 5.7156 217 -41
-74.7417 5.7156 185 -42.6
-74.725 5.7156 181 -45.7
-74.7083 5.7156 181 -50.3
-74.6917 5.7156 171 -55.9
-74.675 5.7156 161 -61
-74.6584 5.7156 155 -64.5
-74.6417 5.7156 151 -65.7
-74.625 5.7156 155 -64.6
-74.6083 5.7156 157 -62.7
-74.5917 5.7156 159 -61.4
-74.575 5.7156 167 -62.5
-74.5583 5.7156 173 -66.8
-74.5417 5.7156 185 -74.2
-74.525 5.7156 209 -83.1
-74.5084 5.7156 281 -90.9
-74.4917 5.7156 365 -95.1
-74.475 5.7156 237 -93.2
-74.4583 5.7156 233 -84.4
-74.4417 5.7156 207 -69.6
-74.425 5.7156 273 -50.8
-74.4084 5.7156 361 -31.7
-74.3917 5.7156 599 -15.1
-74.375 5.7156 557 -4.1
-74.3583 5.7156 683 0.2
-74.3417 5.7156 859 -1.7
-74.325 5.7156 1053 -8.6
-74.3083 5.7156 697 -17.5
-74.2917 5.7156 859 -26.4
-74.275 5.7156 1101 -33.4
-74.2584 5.7156 975 -37.7
-74.2417 5.7156 1037 -39.6
-74.225 5.7156 841 -39.6
-74.2083 5.7156 793 -38.8
-74.1917 5.7156 839 -37.8
-74.175 5.7156 619 -36.5
-74.1584 5.7156 713 -34.7
-74.1417 5.7156 947 -31.9
-74.125 5.7156 971 -28.1
-74.1083 5.7156 829 -23.8
-74.0917 5.7156 1007 -20.3
-74.075 5.7156 1233 -19.2
-74.0583 5.7156 909 -21.7
-74.0417 5.7156 553 -28.4
-74.025 5.7156 683 -38.3
-74.0084 5.7156 789 -48.7
-73.9917 5.7156 819 -56.1
-73.975 5.7156 659 -56
-73.9583 5.7156 899 -45.1
-73.9417 5.7156 1153 -21.5
-73.925 5.7156 1439 14.7
-73.9084 5.7156 1631 59.9
-73.8917 5.7156 1923 110.4
-73.875 5.7156 2287 159.3
-73.8583 5.7156 2585 202.7
-73.8417 5.7156 2861 235.8
-73.825 5.7156 3199 257.8
-73.8083 5.7156 3247 269.7
-73.7917 5.7156 3049 274.4
-73.775 5.7156 2829 275.9
-73.7584 5.7156 2667 277.4
-73.7417 5.7156 2571 281.2
-73.725 5.7156 2681 287.5
-73.7083 5.7156 2879 294.1
-73.6917 5.7156 3057 298.5
-73.675 5.7156 3249 296.5
-73.6584 5.7156 3333 286
-73.6417 5.7156 3155 266.1
-73.625 5.7156 2817 237.7
-73.6083 5.7156 2473 205
-73.5917 5.7156 2265 172.3
-73.575 5.7156 2219 145.6
-73.5583 5.7156 2249 128.9
-73.5417 5.7156 2409 125.5
-73.525 5.7156 2411 136.1
-73.5084 5.7156 2403 158.6
-73.4917 5.7156 2447 190.2
-73.475 5.7156 2583 225.2
-73.4583 5.7156 2869 259.6
-73.4417 5.7156 3225 288.5
-73.425 5.7156 3475 309.3
-73.4084 5.7156 3309 320.3
-73.3917 5.7156 3293 321.4
-73.375 5.7156 2947 313.6
-73.3583 5.7156 2955 298.4
-73.3417 5.7156 3053 277.9
-73.325 5.7156 3005 253.4
-73.3083 5.7156 2851 226.9
-73.2917 5.7156 2865 199.3
-73.275 5.7156 2799 172.3
-73.2584 5.7156 2693 146.8
-73.2417 5.7156 2599 124.6
-73.225 5.7156 2559 106.8
-73.2083 5.7156 2581 95
-73.1917 5.7156 2613 90
-73.175 5.7156 2591 92
-73.1584 5.7156 2703 100.6
-73.1417 5.7156 2737 114.1
-73.125 5.7156 2665 130.8
-73.1083 5.7156 2619 147.9
-73.0917 5.7156 2683 163.4
-73.075 5.7156 2661 174.8
-73.0583 5.7156 2755 181.1
-73.0417 5.7156 2963 181.9
-73.025 5.7156 3021 177.5
-73.0084 5.7156 2923 169.5
-72.9917 5.7156 2853 159.5
-72.975 5.7156 2677 150
-72.9583 5.7156 2537 143.1
-72.9417 5.7156 2487 141.2
-72.925 5.7156 2515 146
-74.9084 5.699 651 -9
-74.8917 5.699 601 -11.2
-74.875 5.699 559 -16.1
-74.8583 5.699 553 -23
-74.8417 5.699 379 -30.3
-74.825 5.699 413 -36.7
-74.8083 5.699 331 -41.1
-74.7917 5.699 257 -43.2
-74.775 5.699 189 -43.9
-74.7584 5.699 193 -44.3
-74.7417 5.699 173 -45.8
-74.725 5.699 181 -49.1
-74.7083 5.699 193 -53.9
-74.6917 5.699 185 -59.5
-74.675 5.699 183 -64.4
-74.6584 5.699 169 -67.5
-74.6417 5.699 155 -68.1
-74.625 5.699 155 -66.5
-74.6083 5.699 159 -64.3
-74.5917 5.699 159 -63
-74.575 5.699 177 -64.4
-74.5583 5.699 181 -69.1
-74.5417 5.699 191 -76.5
-74.525 5.699 215 -85
-74.5084 5.699 385 -91.5
-74.4917 5.699 277 -93.5
-74.475 5.699 235 -88.6
-74.4583 5.699 243 -76.5
-74.4417 5.699 239 -58.7
-74.425 5.699 299 -37.6
-74.4084 5.699 417 -17.5
-74.3917 5.699 663 -1.4
-74.375 5.699 791 7.5
-74.3583 5.699 753 8.7
-74.3417 5.699 1071 3
-74.325 5.699 887 -7.4
-74.3083 5.699 687 -19.3
-74.2917 5.699 685 -30.1
-74.275 5.699 639 -37.6
-74.2584 5.699 709 -41.1
-74.2417 5.699 893 -41
-74.225 5.699 1021 -38.5
-74.2083 5.699 935 -35.1
-74.1917 5.699 1131 -31.8
-74.175 5.699 745 -28.9
-74.1584 5.699 941 -26.5
-74.1417 5.699 1145 -24.3
-74.125 5.699 997 -22
-74.1083 5.699 921 -20
-74.0917 5.699 1361 -19.3
-74.075 5.699 1573 -21
-74.0583 5.699 1123 -26
-74.0417 5.699 645 -34.2
-74.025 5.699 845 -44.5
-74.0084 5.699 1053 -53.8
-73.9917 5.699 1105 -58.9
-73.975 5.699 835 -55.4
-73.9583 5.699 825 -40.5
-73.9417 5.699 1049 -13
-73.925 5.699 1395 26.5
-73.9084 5.699 1559 73.6
-73.8917 5.699 1891 124.6
-73.875 5.699 2341 172.5
-73.8583 5.699 2531 213.6
-73.8417 5.699 2975 243.8
-73.825 5.699 3261 262.9
-73.8083 5.699 3097 272.8
-73.7917 5.699 2935 276.3
-73.775 5.699 2757 278
-73.7584 5.699 2591 280.7
-73.7417 5.699 2581 286.2
-73.725 5.699 2669 294.1
-73.7083 5.699 2819 301.6
-73.6917 5.699 3005 305.5
-73.675 5.699 3223 302
-73.6584 5.699 3351 288.7
-73.6417 5.699 3137 265.6
-73.625 5.699 2801 234
-73.6083 5.699 2499 199
-73.5917 5.699 2315 165.2
-73.575 5.699 2137 139
-73.5583 5.699 2243 124
-73.5417 5.699 2293 123.2
-73.525 5.699 2257 136.6
-73.5084 5.699 2295 161.4
-73.4917 5.699 2411 194.5
-73.475 5.699 2653 229.6
-73.4583 5.699 3071 262.9
-73.4417 5.699 3373 289.6
-73.425 5.699 3655 307.6
-73.4084 5.699 3437 315.5
-73.3917 5.699 3157 313.5
-73.375 5.699 2967 303.1
-73.3583 5.699 2971 285.4
-73.3417 5.699 3029 262.6
-73.325 5.699 3035 236
-73.3083 5.699 2913 207.5
-73.2917 5.699 2775 177.9
-73.275 5.699 2713 149.3
-73.2584 5.699 2613 122.8
-73.2417 5.699 2571 100.8
-73.225 5.699 2561 84.6
-73.2083 5.699 2629 76.1
-73.1917 5.699 2637 75.7
-73.175 5.699 2643 83.5
-73.1584 5.699 2713 98.4
-73.1417 5.699 2797 117.8
-73.125 5.699 2727 139.6
-73.1083 5.699 2611 160.1
-73.0917 5.699 2655 177.1
-73.075 5.699 2787 188.2
-73.0583 5.699 2829 192.7
-73.0417 5.699 2973 190.9
-73.025 5.699 2811 183.8
-73.0084 5.699 2681 174
-72.9917 5.699 2673 163.7
-72.975 5.699 2515 155.8
-72.9583 5.699 2481 152.4
-72.9417 5.699 2509 155.8
-72.925 5.699 2545 167.2
-74.9084 5.6824 707 -6.2
-74.8917 5.6824 639 -10.8
-74.875 5.6824 573 -17.9
-74.8583 5.6824 513 -26.6
-74.8417 5.6824 361 -34.9
-74.825 5.6824 363 -41.6
-74.8083 5.6824 317 -45.6
-74.7917 5.6824 239 -47.1
-74.775 5.6824 207 -47.3
-74.7584 5.6824 195 -47.3
-74.7417 5.6824 177 -48.7
-74.725 5.6824 191 -52.2
-74.7083 5.6824 197 -57.3
-74.6917 5.6824 179 -63.2
-74.675 5.6824 183 -68.1
-74.6584 5.6824 173 -70.9
-74.6417 5.6824 159 -71.2
-74.625 5.6824 157 -69.3
-74.6083 5.6824 159 -66.8
-74.5917 5.6824 161 -65.4
-74.575 5.6824 167 -66.8
-74.5583 5.6824 177 -71.4
-74.5417 5.6824 189 -78.4
-74.525 5.6824 285 -85.9
-74.5084 5.6824 377 -90.6
-74.4917 5.6824 243 -90.2
-74.475 5.6824 259 -82.5
-74.4583 5.6824 283 -67.6
-74.4417 5.6824 417 -47.5
-74.425 5.6824 351 -25
-74.4084 5.6824 613 -4.9
-74.3917 5.6824 907 9.8
-74.375 5.6824 849 16.3
-74.3583 5.6824 1001 14.3
-74.3417 5.6824 1091 5.3
-74.325 5.6824 769 -8.1
-74.3083 5.6824 1005 -21.8
-74.2917 5.6824 823 -33.3
-74.275 5.6824 667 -40.2
-74.2584 5.6824 685 -42
-74.2417 5.6824 843 -39.7
-74.225 5.6824 1111 -34.7
-74.2083 5.6824 1063 -29.1
-74.1917 5.6824 1149 -24.3
-74.175 5.6824 761 -20.9
-74.1584 5.6824 959 -19.1
-74.1417 5.6824 1297 -18.3
-74.125 5.6824 1177 -18.2
-74.1083 5.6824 1137 -18.9
-74.0917 5.6824 1469 -20.7
-74.075 5.6824 1193 -24.5
-74.0583 5.6824 783 -30.6
-74.0417 5.6824 585 -38.7
-74.025 5.6824 745 -47.4
-74.0084 5.6824 847 -53.8
-73.9917 5.6824 1069 -54.9
-73.975 5.6824 1031 -46.8
-73.9583 5.6824 1071 -27.4
-73.9417 5.6824 1097 3.6
-73.925 5.6824 1291 45.1
-73.9084 5.6824 1567 92.2
-73.8917 5.6824 2037 141.1
-73.875 5.6824 2295 185.1
-73.8583 5.6824 2569 221.1
-73.8417 5.6824 3047 245.9
-73.825 5.6824 3107 260.1
-73.8083 5.6824 2907 266.2
-73.7917 5.6824 2755 267.8
-73.775 5.6824 2653 269.2
-73.7584 5.6824 2563 273
-73.7417 5.6824 2641 280.3
-73.725 5.6824 2697 289.9
-73.7083 5.6824 2869 298.5
-73.6917 5.6824 3107 302.4
-73.675 5.6824 3267 297.7
-73.6584 5.6824 3241 282.5
-73.6417 5.6824 2983 257.1
-73.625 5.6824 2675 223.8
-73.6083 5.6824 2441 188.2
-73.5917 5.6824 2239 155.1
-73.575 5.6824 2093 130.9
-73.5583 5.6824 2151 119.1
-73.5417 5.6824 2165 121.6
-73.525 5.6824 2211 138
-73.5084 5.6824 2313 164.8
-73.4917 5.6824 2407 198.2
-73.475 5.6824 2749 232.2
-73.4583 5.6824 3235 262.9
-73.4417 5.6824 3425 286.3
-73.425 5.6824 3431 300.6
-73.4084 5.6824 3105 305.2
-73.3917 5.6824 3133 300.6
-73.375 5.6824 3119 288.3
-73.3583 5.6824 3067 269.5
-73.3417 5.6824 3145 246.2
-73.325 5.6824 3051 219.2
-73.3083 5.6824 2863 190.4
-73.2917 5.6824 2777 160.5
-73.275 5.6824 2665 131.8
-73.2584 5.6824 2603 105.7
-73.2417 5.6824 2589 85
-73.225 5.6824 2621 71.4
-73.2083 5.6824 2621 66.6
-73.1917 5.6824 2641 71.2
-73.175 5.6824 2667 84.5
-73.1584 5.6824 2729 105
-73.1417 5.6824 2737 129.3
-73.125 5.6824 2771 154.4
-73.1083 5.6824 2675 176.4
-73.0917 5.6824 2669 192.8
-73.075 5.6824 2797 201.6
-73.0583 5.6824 2777 202.8
-73.0417 5.6824 2879 197.4
-73.025 5.6824 2779 187.4
-73.0084 5.6824 2565 176.2
-72.9917 5.6824 2521 166.4
-72.975 5.6824 2485 161.3
-72.9583 5.6824 2491 162.8
-72.9417 5.6824 2645 172.3
-72.925 5.6824 2591 190.5
-74.9084 5.6658 733 -3.5
-74.8917 5.6658 623 -10.4
-74.875 5.6658 617 -19.6
-74.8583 5.6658 475 -29.9
-74.8417 5.6658 377 -39
-74.825 5.6658 361 -45.8
-74.8083 5.6658 311 -49.4
-74.7917 5.6658 225 -50.2
-74.775 5.6658 201 -49.7
-74.7584 5.6658 191 -49.4
-74.7417 5.6658 203 -50.8
-74.725 5.6658 201 -54.6
-74.7083 5.6658 183 -60.1
-74.6917 5.6658 171 -66.4
-74.675 5.6658 167 -71.6
-74.6584 5.6658 163 -74.5
-74.6417 5.6658 157 -74.6
-74.625 5.6658 161 -72.5
-74.6083 5.6658 159 -69.9
-74.5917 5.6658 165 -68.3
-74.575 5.6658 183 -69.4
-74.5583 5.6658 185 -73.6
-74.5417 5.6658 211 -79.8
-74.525 5.6658 379 -85.9
-74.5084 5.6658 337 -88.7
-74.4917 5.6658 257 -85.8
-74.475 5.6658 255 -75.8
-74.4583 5.6658 349 -58.7
-74.4417 5.6658 527 -37.3
-74.425 5.6658 465 -14.5
-74.4084 5.6658 723 4.8
-74.3917 5.6658 883 17.6
-74.375 5.6658 969 21.5
-74.3583 5.6658 1129 16.5
-74.3417 5.6658 843 5.1
-74.325 5.6658 967 -10
-74.3083 5.6658 1007 -24.3
-74.2917 5.6658 655 -35.2
-74.275 5.6658 757 -40.5
-74.2584 5.6658 803 -40
-74.2417 5.6658 803 -35.3
-74.225 5.6658 1103 -28.2
-74.2083 5.6658 1225 -21.3
-74.1917 5.6658 1177 -16
-74.175 5.6658 865 -13.3
-74.1584 5.6658 933 -13.2
-74.1417 5.6658 1247 -14.7
-74.125 5.6658 1231 -17.3
-74.1083 5.6658 1347 -20.4
-74.0917 5.6658 1447 -24.1
-74.075 5.6658 1101 -28.7
-74.0583 5.6658 605 -34.3
-74.0417 5.6658 757 -40.3
-74.025 5.6658 607 -45.5
-74.0084 5.6658 679 -47.2
-73.9917 5.6658 857 -42.7
-73.975 5.6658 1127 -29.3
-73.9583 5.6658 1319 -5.4
-73.9417 5.6658 1355 28.4
-73.925 5.6658 1409 70.4
-73.9084 5.6658 1693 115.5
-73.8917 5.6658 2123 159.7
-73.875 5.6658 2353 197.3
-73.8583 5.6658 2757 225.5
-73.8417 5.6658 2997 242.7
-73.825 5.6658 2887 250.2
-73.8083 5.6658 2749 251.4
-73.7917 5.6658 2643 250.2
-73.775 5.6658 2561 250.8
-73.7584 5.6658 2591 255.5
-73.7417 5.6658 2675 264.5
-73.725 5.6658 2805 276
-73.7083 5.6658 2915 285.7
-73.6917 5.6658 3107 289.8
-73.675 5.6658 3277 284.5
-73.6584 5.6658 3059 268
-73.6417 5.6658 2765 241.6
-73.625 5.6658 2545 207.9
-73.6083 5.6658 2321 173.2
-73.5917 5.6658 2139 142.4
-73.575 5.6658 2073 121.7
-73.5583 5.6658 2181 114.1
-73.5417 5.6658 2209 120.6
-73.525 5.6658 2221 140.1
-73.5084 5.6658 2263 168.3
-73.4917 5.6658 2555 201.4
-73.475 5.6658 2701 233.2
-73.4583 5.6658 2917 260.4
-73.4417 5.6658 2943 279.7
-73.425 5.6658 2949 290
-73.4084 5.6658 2971 291.4
-73.3917 5.6658 3191 284.7
-73.375 5.6658 3225 271.5
-73.3583 5.6658 3093 253
-73.3417 5.6658 3053 230.6
-73.325 5.6658 2941 204.9
-73.3083 5.6658 2837 177.3
-73.2917 5.6658 2697 148.6
-73.275 5.6658 2621 121.2
-73.2584 5.6658 2627 96.8
-73.2417 5.6658 2657 78.4
-73.225 5.6658 2645 68
-73.2083 5.6658 2637 67.4
-73.1917 5.6658 2757 76.9
-73.175 5.6658 2697 95.2
-73.1584 5.6658 2713 120.2
-73.1417 5.6658 2759 147.6
-73.125 5.6658 2763 174.2
-73.1083 5.6658 2713 195.5
-73.0917 5.6658 2809 209.2
-73.075 5.6658 2935 214
-73.0583 5.6658 2841 210.3
-73.0417 5.6658 2733 200.5
-73.025 5.6658 2697 187.3
-73.0084 5.6658 2623 175
-72.9917 5.6658 2495 166.4
-72.975 5.6658 2489 164.8
-72.9583 5.6658 2517 171.7
-72.9417 5.6658 2771 187.5
-72.925 5.6658 2723 211.8
-74.9084 5.6492 775 -1.7
-74.8917 5.6492 567 -10.6
-74.875 5.6492 521 -21.5
-74.8583 5.6492 561 -33.1
-74.8417 5.6492 427 -42.7
-74.825 5.6492 375 -49.3
-74.8083 5.6492 299 -52.3
-74.7917 5.6492 219 -52.4
-74.775 5.6492 195 -51.3
-74.7584 5.6492 221 -50.6
-74.7417 5.6492 207 -52.1
-74.725 5.6492 195 -56.2
-74.7083 5.6492 187 -62.2
-74.6917 5.6492 175 -69
-74.675 5.6492 185 -74.6
-74.6584 5.6492 171 -77.8
-74.6417 5.6492 159 -78
-74.625 5.6492 159 -75.8
-74.6083 5.6492 161 -73.1
-74.5917 5.6492 163 -71.3
-74.575 5.6492 171 -72
-74.5583 5.6492 183 -75.6
-74.5417 5.6492 225 -80.6
-74.525 5.6492 475 -85.1
-74.5084 5.6492 349 -86
-74.4917 5.6492 235 -81.1
-74.475 5.6492 319 -69.2
-74.4583 5.6492 361 -50.8
-74.4417 5.6492 537 -28.9
-74.425 5.6492 533 -6.7
-74.4084 5.6492 567 11
-74.3917 5.6492 647 21.6
-74.375 5.6492 1007 23
-74.3583 5.6492 1037 15.8
-74.3417 5.6492 967 2.8
-74.325 5.6492 911 -12.7
-74.3083 5.6492 689 -26.2
-74.2917 5.6492 781 -35.3
-74.275 5.6492 949 -38.2
-74.2584 5.6492 887 -35.1
-74.2417 5.6492 933 -28.2
